variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,postprocess_mode,postprocess_reason,postprocess_improved,postprocess_selected_cost,postprocess_time,plot_path
large_map_large_gap,APF,True,64.44708708864735,309,0.20844364166259766,0.20844364166259766,,,feng,,True,,0.4461500644683838,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,76.90665237480901,1148,0.4040224552154541,0.4060230255126953,,,feng,feng_fallback_to_stomp,False,,1.5664806365966797,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_large_gap.png
large_map_large_gap,D-Hybrid A*,True,60.75498998650116,248,0.07628750801086426,0.07628750801086426,,,feng,,True,,0.41411590576171875,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,True,62.475632710193125,166,0.05048489570617676,0.05048489570617676,,shrink_step_time;reduce_goal_bias,feng,,True,,0.41695427894592285,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,65.89072124277052,310,0.21234893798828125,0.21335196495056152,,,feng,feng_fallback_to_stomp,False,,1.2479467391967773,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,73.00376006185101,888,0.3078501224517822,0.30999207496643066,,,feng,,True,,0.4304797649383545,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_small_gap.png
large_map_small_gap,D-Hybrid A*,True,64.97027922726808,331,0.0926351547241211,0.0926351547241211,,,feng,feng_fallback_to_stomp,False,,1.7114999294281006,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,True,76.15897848085227,743,0.5018606185913086,0.5018606185913086,,shrink_step_time;reduce_goal_bias,feng,feng_fallback_to_stomp,False,,1.3006269931793213,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,21.346029646506704,99,0.03268313407897949,0.03268313407897949,,,feng,,False,,0.34723734855651855,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,25.057931392035513,534,0.16384601593017578,0.16484284400939941,,,feng,,True,,0.3768749237060547,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_large_gap.png
small_map_large_gap,D-Hybrid A*,True,21.921203461444787,159,0.043875932693481445,0.04488372802734375,,,feng,,True,,0.4123692512512207,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,True,23.293595509554034,84,0.022794723510742188,0.022794723510742188,,shrink_step_time;reduce_goal_bias,feng,,False,,0.3160583972930908,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,24.140195156903793,117,0.03328418731689453,0.03328418731689453,,,feng,feng_fallback_to_stomp,False,,0.5938096046447754,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,27.373606890116097,408,0.1245126724243164,0.1245126724243164,,,feng,feng_fallback_to_stomp,False,,0.7052574157714844,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_small_gap.png
small_map_small_gap,D-Hybrid A*,True,24.102821510472246,1605,0.5654840469360352,0.5678360462188721,,downweight_dqn;expand_dqn_top_k;force_anchor_cooldown;force_anchor_cooldown;force_anchor_cooldown,feng,,False,,0.33449625968933105,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,True,22.449442389100117,517,0.3289313316345215,0.3289313316345215,,shrink_step_time;reduce_goal_bias,feng,,False,,0.32129716873168945,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_154441\dense_forest_small_map_small_gap.png
