variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,67.25500758225147,314,0.2339920997619629,0.2339920997619629,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,62.79674074701492,79,0.5510280132293701,0.5510280132293701,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_large_map_large_gap.png
large_map_large_gap,SS-RRT*,False,0.0,14062,10.006316900253296,10.018925666809082,timeout,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,79.84900733496785,379,0.2598228454589844,0.2598228454589844,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,60.422333859937204,77,0.5733621120452881,0.5733621120452881,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_large_map_small_gap.png
large_map_small_gap,SS-RRT*,True,61.76878050838312,707,3.8807575702667236,3.8807575702667236,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.05530140621846,100,0.03874397277832031,0.03874397277832031,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,21.718036522616615,25,0.08623647689819336,0.08623647689819336,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_small_map_large_gap.png
small_map_large_gap,SS-RRT*,True,21.258914082993687,935,1.1134264469146729,1.114436149597168,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,33.932345715857416,166,0.05514049530029297,0.05514049530029297,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,23.80738240915357,31,0.08997130393981934,0.08997130393981934,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_small_map_small_gap.png
small_map_small_gap,SS-RRT*,False,0.0,8668,10.004789352416992,10.011361837387085,timeout,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_small_map_small_gap.png
real_env1,APF,False,0.0,32,0.04159092903137207,0.04159092903137207,collision_blocked,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_real_env1.png
real_env1,Hybrid A*,True,33.23915711368969,25,0.06018495559692383,0.06018495559692383,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_real_env1.png
real_env1,SS-RRT*,True,34.02380007798906,105,0.8325960636138916,0.8325960636138916,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.9\examples\outputs\20260118_234503\dense_forest_real_env1.png
