variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,postprocess_mode,postprocess_reason,postprocess_improved,postprocess_selected_cost,postprocess_time,plot_path
large_map_large_gap,APF,True,64.40944337291613,312,0.3060727119445801,0.30616188049316406,,,feng,,True,,0.47716856002807617,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,76.90665237480901,1148,0.485304594039917,0.48725080490112305,,,feng,feng_fallback_to_stomp,False,,1.5121464729309082,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_large_gap.png
large_map_large_gap,D-Hybrid A*,True,60.75498998650116,248,0.06996440887451172,0.07025337219238281,,,feng,,True,,0.3229830265045166,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,True,62.475632710193125,166,0.04065847396850586,0.04067230224609375,,shrink_step_time;reduce_goal_bias,feng,,True,,0.3252084255218506,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,67.79879631077326,323,0.20481419563293457,0.20486712455749512,,escape_step,feng,feng_fallback_to_stomp,False,,0.9443480968475342,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,73.00376006185101,888,0.30136823654174805,0.3027374744415283,,,feng,,True,,0.3309667110443115,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_small_gap.png
large_map_small_gap,D-Hybrid A*,True,64.97027922726814,331,0.08833909034729004,0.08863687515258789,,,feng,feng_fallback_to_stomp,False,,1.439131736755371,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,True,76.15897848085227,743,0.40172386169433594,0.4017667770385742,,shrink_step_time;reduce_goal_bias,feng,feng_fallback_to_stomp,False,,1.018883228302002,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,21.455333865537682,100,0.03051614761352539,0.0305328369140625,,,feng,,False,,0.29810667037963867,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,25.057931392035513,534,0.15836215019226074,0.15904760360717773,,,feng,,True,,0.31035542488098145,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_large_gap.png
small_map_large_gap,D-Hybrid A*,True,21.9212034614448,159,0.03970456123352051,0.03988933563232422,,,feng,,True,,0.3563399314880371,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,True,23.293595509554034,84,0.019765615463256836,0.01977229118347168,,shrink_step_time;reduce_goal_bias,feng,,False,,0.2555046081542969,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,24.34882766946127,116,0.03129220008850098,0.0313107967376709,,,feng,feng_fallback_to_stomp,False,,0.428098201751709,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,27.373606890116097,408,0.11524009704589844,0.11538028717041016,,,feng,feng_fallback_to_stomp,False,,0.5750033855438232,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_small_gap.png
small_map_small_gap,D-Hybrid A*,True,24.102821510472246,1605,0.5142641067504883,0.5164358615875244,,downweight_dqn;expand_dqn_top_k;force_anchor_cooldown;force_anchor_cooldown;force_anchor_cooldown,feng,,False,,0.26206350326538086,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,True,22.449442389100117,517,0.24951720237731934,0.2495410442352295,,shrink_step_time;reduce_goal_bias,feng,,False,,0.2569844722747803,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.4\examples\outputs\20260105_152034\dense_forest_small_map_small_gap.png
