variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,postprocess_mode,postprocess_reason,postprocess_improved,postprocess_selected_cost,postprocess_time,plot_path
real_env1,APF,True,38.87452910031159,174,0.03488278388977051,0.03492426872253418,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,none,,,,0.0,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.6\examples\outputs\debug_check_real\20260107_064424\dense_forest_real_env1.png
real_env1,Hybrid A*,True,32.8916983456595,186,0.08051204681396484,0.08072900772094727,,,none,,,,0.0,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.6\examples\outputs\debug_check_real\20260107_064424\dense_forest_real_env1.png
real_env1,Informed RRT*,True,42.54424987519573,2376,9.110652685165405,9.110853910446167,,explore_step;short_step_retry,none,,,,0.0,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.6\examples\outputs\debug_check_real\20260107_064424\dense_forest_real_env1.png
