variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,67.25500758225147,314,0.21756267547607422,0.21756267547607422,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,83.92446383073388,561,0.32475924491882324,0.3262639045715332,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,True,78.29399041402863,712,0.8848116397857666,0.8848116397857666,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,79.84900733496785,379,0.2541184425354004,0.2541184425354004,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,82.99007692124556,535,0.3069303035736084,0.30843496322631836,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,True,71.50112145603352,2866,5.1002960205078125,5.1002960205078125,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.05530140621846,100,0.034134864807128906,0.034134864807128906,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,29.328427570011588,292,0.14490699768066406,0.14490699768066406,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,True,25.070724336013146,846,0.47240328788757324,0.47240328788757324,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,33.932345715857416,166,0.0506591796875,0.0506591796875,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,30.872614992002482,301,0.14373064041137695,0.14373064041137695,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,True,38.77360305806311,2158,2.856600046157837,2.85760235786438,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_small_map_small_gap.png
real_env1,APF,False,0.0,32,0.036054134368896484,0.036054134368896484,collision_blocked,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_real_env1.png
real_env1,Hybrid A*,True,32.88118411367663,211,0.11397528648376465,0.11397528648376465,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_real_env1.png
real_env1,Informed RRT*,True,42.88101088145437,1658,2.468661069869995,2.468661069869995,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_205839\dense_forest_real_env1.png
