variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,69.79523684545504,318,0.20003151893615723,0.20003151893615723,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,87.17864473769977,488,0.2713050842285156,0.2723045349121094,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,False,0.0,2599,10.104057788848877,10.105062246322632,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,71.19026030258777,327,0.20367932319641113,0.2046804428100586,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,82.3163054806573,896,0.5023396015167236,0.5033400058746338,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,True,82.05650449354427,4191,13.981476545333862,13.981476545333862,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.168076536228398,100,0.030058622360229492,0.030058622360229492,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,29.529440616239338,302,0.15717148780822754,0.15869641304016113,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,True,33.70125254179258,318,0.20077180862426758,0.20077180862426758,,short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,25.585435882283846,116,0.03011322021484375,0.03011322021484375,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,26.64375997608688,420,0.23169422149658203,0.23169422149658203,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,True,34.716650991354875,2938,7.859649658203125,7.859649658203125,,short_step_retry;explore_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_small_map_small_gap.png
real_env1,APF,True,38.87452910031159,174,0.02872323989868164,0.02872323989868164,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_real_env1.png
real_env1,Hybrid A*,True,35.21573342389547,291,0.15131115913391113,0.15131115913391113,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_real_env1.png
real_env1,Informed RRT*,True,50.65674793597001,1030,3.510751724243164,3.510751724243164,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_000417\dense_forest_real_env1.png
