variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,70.4258753058328,325,0.20774030685424805,0.20774030685424805,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,86.26248598395844,635,0.37795591354370117,0.37949371337890625,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,True,75.95908116310125,2273,3.430222749710083,3.4313759803771973,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,69.44684639322324,319,0.2035224437713623,0.2035224437713623,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,81.37109124718852,428,0.2508881092071533,0.251889705657959,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,False,0.0,5153,18.01793599128723,18.020439863204956,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,24.156561687687393,110,0.049315690994262695,0.049315690994262695,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,27.441069773304275,374,0.2946186065673828,0.2956883907318115,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,False,0.0,4434,10.003746032714844,10.003746032714844,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,25.74016383485573,118,0.03115105628967285,0.03115105628967285,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,25.300640471249757,228,0.10997366905212402,0.10997366905212402,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,False,0.0,4421,10.005040168762207,10.005040168762207,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_small_map_small_gap.png
real_env1,APF,True,37.56573072033913,166,0.03252816200256348,0.03252816200256348,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_real_env1.png
real_env1,Hybrid A*,True,32.92665220828894,1159,0.6017982959747314,0.6030406951904297,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_real_env1.png
real_env1,Informed RRT*,True,54.592309629776466,2132,3.49137544631958,3.49137544631958,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_072906\dense_forest_real_env1.png
