variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,66.04849418712159,304,0.20168304443359375,0.20168304443359375,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,81.54649196649143,490,0.3023209571838379,0.3033263683319092,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,False,0.0,4296,10.011944055557251,10.01244854927063,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,68.97660326553765,316,0.20444321632385254,0.20444321632385254,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,82.94058717318266,562,0.33396434783935547,0.33498477935791016,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,True,89.69363544381083,3640,7.764589786529541,7.764589786529541,,short_step_retry;explore_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.8403333874555,104,0.031564950942993164,0.031564950942993164,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,28.153986665469276,321,0.16962480545043945,0.16962480545043945,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,True,33.26190406039879,328,0.08016180992126465,0.08016180992126465,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,26.149554365906965,119,0.03186154365539551,0.03186154365539551,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,27.29965303909692,238,0.11576294898986816,0.11576294898986816,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,True,32.27014777507994,2472,3.5477495193481445,3.5477495193481445,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_small_map_small_gap.png
real_env1,APF,True,37.56573072033913,166,0.03730297088623047,0.03730297088623047,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_real_env1.png
real_env1,Hybrid A*,True,32.92665220828894,1159,0.657707691192627,0.659722089767456,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_real_env1.png
real_env1,Informed RRT*,True,38.52717127065341,1208,1.5161278247833252,1.5161278247833252,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_073612\dense_forest_real_env1.png
