variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,67.31210360717226,312,0.23713946342468262,0.23713946342468262,,escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,87.2395028289851,614,0.5597913265228271,0.5608217716217041,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,True,78.60798814618701,760,0.958763837814331,0.958763837814331,,short_step_retry;explore_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,69.74776261194252,323,0.22252106666564941,0.22252106666564941,,escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,82.29982661377093,583,0.5245883464813232,0.5255918502807617,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,False,0.0,5816,18.01233720779419,18.01343274116516,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.05530140621846,100,0.034285783767700195,0.034285783767700195,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,22.408341089203066,1465,1.2320265769958496,1.2357721328735352,,relax_heuristic_weight;add_fine_primitives:0.35,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,False,0.0,4496,10.007355213165283,10.007873058319092,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,37.26697658960938,179,0.04676985740661621,0.04676985740661621,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,30.839587891386778,372,0.25548505783081055,0.2564876079559326,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,True,37.8814695265482,3117,5.31315541267395,5.314171075820923,,short_step_retry;explore_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_191818\dense_forest_small_map_small_gap.png
