variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,postprocess_mode,postprocess_reason,postprocess_improved,postprocess_selected_cost,postprocess_time,plot_path
large_map_small_gap,APF,True,71.19026030258777,327,0.3148233890533447,0.31488490104675293,,escape_step,none,,,,0.0,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.6\examples\outputs\debug_check_lmsg\20260107_055912\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,87.81369492314458,393,0.20237135887145996,0.2031714916229248,,,none,,,,0.0,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.6\examples\outputs\debug_check_lmsg\20260107_055912\dense_forest_large_map_small_gap.png
large_map_small_gap,D-Hybrid A*,True,63.272736916990205,594,0.21899199485778809,0.21977543830871582,,,none,,,,0.0,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.6\examples\outputs\debug_check_lmsg\20260107_055912\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,False,0.0,481,10.00251317024231,10.002575159072876,timeout,shrink_step_time;reduce_goal_bias,none,,,,0.0,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.6\examples\outputs\debug_check_lmsg\20260107_055912\dense_forest_large_map_small_gap.png
