variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,68.47766007731269,313,0.20806050300598145,0.20806050300598145,,escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,82.41724422155039,352,0.2132558822631836,0.2132558822631836,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,True,84.67468322595083,1582,2.0696232318878174,2.0696232318878174,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,71.52908858939006,331,0.22240662574768066,0.22298002243041992,,escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,79.73909691653756,510,0.31858181953430176,0.31971263885498047,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,True,83.55490177887192,5427,15.990450859069824,15.990450859069824,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.16334655858632,100,0.03219914436340332,0.03219914436340332,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,28.845953574888092,534,0.3018641471862793,0.30336976051330566,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,True,25.90538826836373,519,0.28559422492980957,0.28559422492980957,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,25.15041670192811,115,0.03231072425842285,0.03231072425842285,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,30.835856893752513,320,0.14855170249938965,0.14855170249938965,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,True,26.872959779338323,4170,9.13474988937378,9.135867357254028,,short_step_retry;explore_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_small_map_small_gap.png
real_env1,APF,True,37.56573072033913,166,0.0370790958404541,0.0370790958404541,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_real_env1.png
real_env1,Hybrid A*,True,32.92665220828894,1159,0.6404640674591064,0.6414661407470703,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_real_env1.png
real_env1,Informed RRT*,True,60.516823454821434,1345,1.5758821964263916,1.5764007568359375,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_074015\dense_forest_real_env1.png
