variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,67.25500758225147,314,0.24499034881591797,0.24499034881591797,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,83.92446383073388,561,0.35507917404174805,0.35730528831481934,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_large_map_large_gap.png
large_map_large_gap,Informed RRT*,False,0.0,4282,10.017979383468628,10.018979549407959,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,79.84900733496785,379,0.23650908470153809,0.23751544952392578,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,82.99007692124556,535,0.2848622798919678,0.2863645553588867,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_large_map_small_gap.png
large_map_small_gap,Informed RRT*,False,0.0,5873,18.01657462120056,18.01757788658142,timeout,short_step_retry;explore_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.05530140621846,100,0.032670021057128906,0.032670021057128906,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,29.328427570011588,292,0.15824460983276367,0.15824460983276367,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_small_map_large_gap.png
small_map_large_gap,Informed RRT*,False,0.0,4457,10.00561785697937,10.00561785697937,timeout,short_step_retry;explore_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,33.932345715857416,166,0.0525660514831543,0.0525660514831543,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,30.872614992002482,301,0.15659475326538086,0.15659475326538086,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_small_map_small_gap.png
small_map_small_gap,Informed RRT*,False,0.0,4348,10.0109224319458,10.0109224319458,timeout,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_small_map_small_gap.png
real_env1,APF,False,0.0,32,0.03614974021911621,0.03614974021911621,collision_blocked,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_real_env1.png
real_env1,Hybrid A*,True,32.88118411367663,211,0.1193685531616211,0.12037515640258789,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_real_env1.png
real_env1,Informed RRT*,True,35.910245498482766,401,0.3386986255645752,0.3386986255645752,,explore_step;short_step_retry,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260117_210938\dense_forest_real_env1.png
