variant,planner,success,path_length,expansions_or_nodes,time,time_wall,failure_reason,remediations,plot_path
large_map_large_gap,APF,True,67.25500758225147,314,0.2425217628479004,0.2425217628479004,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_large_map_large_gap.png
large_map_large_gap,Hybrid A*,True,62.79674074701492,79,0.5636303424835205,0.5636303424835205,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_large_map_large_gap.png
large_map_large_gap,SS-RRT*,True,64.54060932258312,431,3.4356393814086914,3.4356393814086914,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_large_map_large_gap.png
large_map_small_gap,APF,True,79.84900733496785,379,0.25377559661865234,0.25377559661865234,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_large_map_small_gap.png
large_map_small_gap,Hybrid A*,True,60.422333859937204,77,0.5387225151062012,0.5387225151062012,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_large_map_small_gap.png
large_map_small_gap,SS-RRT*,True,76.75796704508541,2252,13.324485063552856,13.32607889175415,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_large_map_small_gap.png
small_map_large_gap,APF,True,22.05530140621846,100,0.03657197952270508,0.03657197952270508,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_small_map_large_gap.png
small_map_large_gap,Hybrid A*,True,21.718036522616615,25,0.08942723274230957,0.08942723274230957,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_small_map_large_gap.png
small_map_large_gap,SS-RRT*,True,20.838751488622258,44,0.2387070655822754,0.2387070655822754,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_small_map_large_gap.png
small_map_small_gap,APF,True,33.932345715857416,166,0.056508779525756836,0.056508779525756836,,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_small_map_small_gap.png
small_map_small_gap,Hybrid A*,True,23.80738240915357,31,0.08684849739074707,0.08684849739074707,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_small_map_small_gap.png
small_map_small_gap,SS-RRT*,False,0.0,12136,10.001427173614502,10.010457754135132,timeout,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_small_map_small_gap.png
real_env1,APF,False,0.0,32,0.03600144386291504,0.03600144386291504,collision_blocked,escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step;escape_step,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_real_env1.png
real_env1,Hybrid A*,True,33.23915711368969,25,0.05544567108154297,0.05544567108154297,,analytic_expansion,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_real_env1.png
real_env1,SS-RRT*,True,33.19359941481875,86,0.3421785831451416,0.3421785831451416,,,D:\BaiduSyncdisk\study\phdprojec\pathplan_1.8\examples\outputs\20260118_113844\dense_forest_real_env1.png
